provider,plan_details,user_id,payment_history
Celcom,RM130 Monthly Plan,a9be51d4-e9c4-4e40-b4c3-96b0cc1bd9ba,"[{""month"": ""2024-11"", ""amount"": 102.36, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 173.91, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 184.94, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 407.35, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 148.33, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 403.84, ""status"": ""Paid""}]"
Celcom,RM143 Monthly Plan,0a6b4ae3-3cc1-4d8f-92f0-344745011b33,"[{""month"": ""2024-11"", ""amount"": 116.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 57.57, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 136.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 371.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 452.95, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 451.41, ""status"": ""Paid""}]"
Maxis,RM110 Monthly Plan,f4feb5c3-d847-4567-bd78-8bc0371dcecd,"[{""month"": ""2024-11"", ""amount"": 123.64, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 433.35, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 417.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 265.91, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 184.46, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 207.94, ""status"": ""Paid""}]"
Digi,RM30 Monthly Plan,f5b83a75-6a6f-4a37-a748-387c68694fc3,"[{""month"": ""2024-11"", ""amount"": 264.19, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 63.18, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 475.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 325.1, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 127.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 322.15, ""status"": ""Late""}]"
Celcom,RM51 Monthly Plan,24b198f9-25f4-4928-b292-9f62d316a5fa,"[{""month"": ""2024-11"", ""amount"": 474.7, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 209.79, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 328.78, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 237.49, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 231.99, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 418.52, ""status"": ""Paid""}]"
Digi,RM135 Monthly Plan,23b66e3a-87cb-4911-845e-dc6a02f6006a,"[{""month"": ""2024-11"", ""amount"": 413.11, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 95.68, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 434.44, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 207.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 223.01, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 182.89, ""status"": ""Paid""}]"
Maxis,RM75 Monthly Plan,fff32de3-01d5-4994-9f78-744bd7cbe290,"[{""month"": ""2024-11"", ""amount"": 348.46, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 168.75, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 118.41, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 266.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 377.45, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 52.27, ""status"": ""Paid""}]"
Digi,RM32 Monthly Plan,f0a3dde6-0423-49d9-9362-4e2903e5963f,"[{""month"": ""2024-11"", ""amount"": 356.69, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 498.27, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 382.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 197.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 361.25, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 371.15, ""status"": ""Paid""}]"
UMobile,RM86 Monthly Plan,2d5e467c-5acd-404f-aec7-d64bb743726c,"[{""month"": ""2024-11"", ""amount"": 233.97, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 270.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 79.14, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 311.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.0, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 85.56, ""status"": ""Paid""}]"
Digi,RM119 Monthly Plan,2fc6548f-e978-4c84-b756-5cac9bcee261,"[{""month"": ""2024-11"", ""amount"": 396.05, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 433.21, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 94.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 278.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 222.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 223.91, ""status"": ""Paid""}]"
UMobile,RM114 Monthly Plan,077aa7ce-b081-4980-a0c6-1f8a4eea1796,"[{""month"": ""2024-11"", ""amount"": 74.9, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 71.09, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 176.92, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 453.05, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 411.97, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 161.69, ""status"": ""Pending""}]"
UMobile,RM139 Monthly Plan,75f8f3b1-f1ac-47e4-a8d6-d1826d2fe5b3,"[{""month"": ""2024-11"", ""amount"": 181.26, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 436.65, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 136.96, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 301.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 104.53, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 324.18, ""status"": ""Paid""}]"
Maxis,RM38 Monthly Plan,ae913a1d-327e-4347-9293-128bbb9bee07,"[{""month"": ""2024-11"", ""amount"": 343.16, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 317.82, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 95.29, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 127.25, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 65.58, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 176.23, ""status"": ""Paid""}]"
Digi,RM88 Monthly Plan,975dc284-79a4-49d9-9d3c-1bb9a8120f89,"[{""month"": ""2024-11"", ""amount"": 254.62, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 209.38, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 449.22, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 354.36, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 221.63, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 194.57, ""status"": ""Late""}]"
Digi,RM42 Monthly Plan,717ed559-fae1-439d-af86-e40140684c56,"[{""month"": ""2024-11"", ""amount"": 162.67, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 233.77, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 93.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 67.36, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 300.82, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 332.61, ""status"": ""Paid""}]"
UMobile,RM87 Monthly Plan,1456b74a-2227-456d-89df-eaec73836292,"[{""month"": ""2024-11"", ""amount"": 355.67, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 129.25, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 380.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 96.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 428.8, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 300.06, ""status"": ""Paid""}]"
Celcom,RM39 Monthly Plan,09802388-8a21-4215-8d9a-7eab682c4eb0,"[{""month"": ""2024-11"", ""amount"": 335.59, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 196.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 160.1, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 257.23, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 381.0, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 80.75, ""status"": ""Paid""}]"
Digi,RM90 Monthly Plan,2461a04c-dc07-4e11-a3ab-3474780d7a31,"[{""month"": ""2024-11"", ""amount"": 150.28, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 204.23, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 138.5, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 479.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 73.89, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 442.77, ""status"": ""Paid""}]"
Digi,RM91 Monthly Plan,4351d985-2e00-4096-b239-ea170f6578db,"[{""month"": ""2024-11"", ""amount"": 154.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 487.0, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 447.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 369.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 57.78, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 398.04, ""status"": ""Paid""}]"
Celcom,RM92 Monthly Plan,2bbcccbe-15e0-4de6-9fe9-f3ef33090fee,"[{""month"": ""2024-11"", ""amount"": 358.93, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 265.56, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 474.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 398.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 311.28, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 119.59, ""status"": ""Paid""}]"
Celcom,RM150 Monthly Plan,ff1b911c-56d7-4176-b323-c1449b1d25b6,"[{""month"": ""2024-11"", ""amount"": 235.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 265.24, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 82.31, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 134.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 396.64, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 227.7, ""status"": ""Paid""}]"
Digi,RM80 Monthly Plan,2684debd-bfb8-4d9f-9d48-f35343172bb5,"[{""month"": ""2024-11"", ""amount"": 119.62, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 285.81, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 125.61, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 196.64, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 201.31, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 450.61, ""status"": ""Paid""}]"
Digi,RM146 Monthly Plan,14a612c6-5793-4027-ae63-f7d5bf12cc6f,"[{""month"": ""2024-11"", ""amount"": 259.97, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 362.73, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 339.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 309.64, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 170.7, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 251.42, ""status"": ""Paid""}]"
Maxis,RM93 Monthly Plan,b45be878-5567-4668-88bc-7e747afb9d19,"[{""month"": ""2024-11"", ""amount"": 235.07, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 114.49, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 148.28, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 294.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 233.38, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 292.6, ""status"": ""Paid""}]"
Celcom,RM60 Monthly Plan,061f0274-de48-4ff9-9b0e-62671cdf462f,"[{""month"": ""2024-11"", ""amount"": 432.75, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 73.33, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 316.96, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 331.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 344.68, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 227.03, ""status"": ""Paid""}]"
Celcom,RM140 Monthly Plan,e41c929c-24da-4552-aba4-deb96725dedb,"[{""month"": ""2024-11"", ""amount"": 269.1, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 371.8, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 287.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 457.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 106.23, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 203.44, ""status"": ""Paid""}]"
Maxis,RM95 Monthly Plan,b32086c4-d65e-4d21-9f40-6bc6b2abc511,"[{""month"": ""2024-11"", ""amount"": 335.33, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 451.69, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 144.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 481.02, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 333.37, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 410.46, ""status"": ""Paid""}]"
Celcom,RM102 Monthly Plan,e013a539-7ee1-4eec-a1ef-0537ca18256e,"[{""month"": ""2024-11"", ""amount"": 242.78, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 208.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 331.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 220.35, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 166.62, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 199.92, ""status"": ""Paid""}]"
UMobile,RM71 Monthly Plan,8c5e03b3-7f4e-4b03-91fa-026cd0e060b0,"[{""month"": ""2024-11"", ""amount"": 424.28, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 298.15, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 147.97, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 423.53, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 467.58, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 236.89, ""status"": ""Paid""}]"
Celcom,RM103 Monthly Plan,c8860406-a924-4cb3-ba81-3d6a17714ff8,"[{""month"": ""2024-11"", ""amount"": 470.7, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 405.57, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 430.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 350.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 384.98, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 218.77, ""status"": ""Paid""}]"
Digi,RM123 Monthly Plan,4a321dba-579f-4c1a-a5b9-55cc1b3b221d,"[{""month"": ""2024-11"", ""amount"": 335.16, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 291.31, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 298.86, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 453.92, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 431.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 123.32, ""status"": ""Paid""}]"
Maxis,RM131 Monthly Plan,d82a49fd-ff04-4e06-9bd2-c4b358dc2a0a,"[{""month"": ""2024-11"", ""amount"": 214.9, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 127.38, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 442.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 193.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 442.53, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 365.78, ""status"": ""Paid""}]"
Digi,RM70 Monthly Plan,4c383322-5c6a-42c4-8bc7-0a0c99e87ae3,"[{""month"": ""2024-11"", ""amount"": 406.81, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 388.74, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 457.06, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 480.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 468.97, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 140.13, ""status"": ""Paid""}]"
UMobile,RM139 Monthly Plan,a232915b-696b-4860-9dd4-e32ff6faa658,"[{""month"": ""2024-11"", ""amount"": 57.05, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 108.8, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 288.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 354.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 427.52, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 321.29, ""status"": ""Paid""}]"
Digi,RM148 Monthly Plan,b8d1c138-3d96-4436-bced-550f3d9106b3,"[{""month"": ""2024-11"", ""amount"": 242.47, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 481.46, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 245.4, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 205.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 73.37, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 258.33, ""status"": ""Paid""}]"
UMobile,RM149 Monthly Plan,c068845a-906b-48b3-bf19-401c88a18c65,"[{""month"": ""2024-11"", ""amount"": 328.13, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 199.76, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 150.29, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 421.31, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 451.99, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 362.36, ""status"": ""Paid""}]"
Digi,RM94 Monthly Plan,57b72088-031d-474c-9ade-fbf563b0e60f,"[{""month"": ""2024-11"", ""amount"": 54.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 74.95, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 284.85, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 230.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 78.72, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 98.36, ""status"": ""Paid""}]"
Digi,RM133 Monthly Plan,5f2e3d8e-7241-4a4f-8ff8-2b979ff79c63,"[{""month"": ""2024-11"", ""amount"": 424.9, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 286.5, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 340.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 296.6, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 219.32, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 86.2, ""status"": ""Paid""}]"
Maxis,RM62 Monthly Plan,2bce19f5-9bcf-4fd5-9b45-58493def9a91,"[{""month"": ""2024-11"", ""amount"": 418.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 298.82, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 449.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 146.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 323.66, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 298.56, ""status"": ""Paid""}]"
UMobile,RM118 Monthly Plan,41b26266-3044-4e18-9ba7-eb1b36c89382,"[{""month"": ""2024-11"", ""amount"": 265.29, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 437.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 52.51, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 348.38, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 194.82, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 263.27, ""status"": ""Paid""}]"
Celcom,RM136 Monthly Plan,d8ac6c24-af06-4482-8d75-6e43e617cc49,"[{""month"": ""2024-11"", ""amount"": 203.81, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 92.46, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 245.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 401.23, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 182.36, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 125.83, ""status"": ""Paid""}]"
UMobile,RM147 Monthly Plan,ccbaf25c-ee87-4d6f-9468-fb6e63725614,"[{""month"": ""2024-11"", ""amount"": 319.79, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 365.28, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 116.4, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 267.07, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 340.28, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 337.29, ""status"": ""Paid""}]"
Celcom,RM125 Monthly Plan,44543045-159b-4334-8bd0-ee5632ca54bf,"[{""month"": ""2024-11"", ""amount"": 484.48, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 422.36, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 335.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 404.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 66.17, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 64.48, ""status"": ""Paid""}]"
UMobile,RM44 Monthly Plan,86e11f28-983f-4a3a-8327-2614e475f7f2,"[{""month"": ""2024-11"", ""amount"": 469.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 275.84, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 369.87, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 288.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 67.41, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 283.9, ""status"": ""Paid""}]"
Digi,RM88 Monthly Plan,d5f00ee6-b707-4493-9f2e-c6f1e6310bf0,"[{""month"": ""2024-11"", ""amount"": 120.81, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 291.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 236.67, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 121.92, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 301.64, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 110.42, ""status"": ""Paid""}]"
